symbol,pole_date,pole_low,pole_high,pole_high_date,pole_gain,flag_bars,flag_end_date,rail,rail_slope_pct,sweep_date,sweep_low,sweep_below_pct,entry_date,entry,stop,target,risk_pct,reward_R,atr,status,bars_since_entry,vol_x20,sweep_bars,sweep_red,sweep_red_frac,sweep_vol_x20,sweep_vol_vs_drift,sweep_close_pos,sweep_leg_pct,turnover_cr,entry_gt_prior_high,entry_gt_flush_high,entry_vs_rail_pct,rebased,rebased_from,R_voided,outcome,R,ret_horizon,mfe,mae,bars_held,R_struct,outcome_struct,bars_held_struct,entry_idx,sweep_idx,flag_end_idx,pole_idx,trigger_mode,exit_date_void,voided_setups,shortName,mcap_cr,watchlist,year,nifty_bull
UNIMECH.NS,2025-05-28,980.95,1396.9,2025-06-09,0.424,34,2025-07-25,1179.6,-0.189,2025-07-25,922.9,-21.76,2025-09-03,1038.7,903.83,1396.9,12.98,2.66,38.15,DONE,,0.76,0,0,,,,,,49.21,False,False,,0,,0.0,voided,-0.36,-0.0829,0.1143,-0.1115,21,,,,168,142,-1,-1,first_bullish,2025-10-03,,UNIMECH AEROSPACE N MFG L,8614.1,False,2025,True
EIMCOELECO.NS,2025-07-04,2311.5,3019.9,2025-07-07,0.3065,39,2025-09-02,2140.0,-0.43,2025-09-02,1482.0,-30.75,2025-09-03,2056.0,1856.77,3019.9,9.69,4.84,88.46,DONE,,1.06,0,0,,,,,,6.12,False,False,,0,,0.0,voided,-0.66,-0.1088,0.1576,-0.2486,2,,,,2388,2387,-1,-1,first_bullish,2025-09-05,,EIMCO ELECON (INDIA) LTD,1329.3,False,2025,True
SOMANYCERA.NS,2025-06-09,456.3,624.0,2025-06-10,0.3675,54,2025-08-26,488.4,-0.226,2025-08-26,332.0,-32.02,2025-09-03,480.25,426.84,624.0,11.12,2.69,20.91,DONE,,4.41,0,0,,,,,,6.78,False,False,,0,,0.0,voided,-0.67,-0.0658,0.0608,-0.1275,28,,,,2388,2383,-1,-1,first_bullish,2025-10-14,,SOMANY CERAMICS LIMITED,2468.4,False,2025,True
COSMOFIRST.NS,2025-05-22,559.95,1263.7,2025-06-03,1.2568,39,2025-07-28,1054.3,-0.182,2026-01-27,573.45,-45.61,2025-09-05,963.15,903.54,1263.7,6.19,5.04,31.33,DONE,,0.55,124,72,0.58,8.93,21.04,0.51,-6.35,6.41,False,False,,0,,0.0,voided,-0.5,-0.0983,0.0309,-0.2774,1,,,,2390,2363,-1,-1,first_bullish,2025-09-08,,COSMO FIRST LIMITED,2225.3,False,2025,True
SHARDACROP.NS,2025-07-25,775.1,1181.0,2025-07-29,0.5237,7,2025-08-07,1042.2,-0.563,2025-08-07,755.55,-27.5,2025-09-05,913.95,851.53,1181.0,6.83,4.28,48.15,DONE,,0.81,0,0,,,,,,7.85,False,False,,0,,0.0,voided,-0.43,-0.1065,0.0701,-0.1733,1,,,,2390,2371,-1,-1,first_bullish,2025-09-08,,SHARDA CROPCHEM LTD.,6684.4,False,2025,True
EIMCOELECO.NS,2025-07-04,2311.5,3019.9,2025-07-07,0.3065,39,2025-09-02,2140.0,-0.43,2025-09-02,1482.0,-30.75,2025-09-08,2011.8,1639.13,3019.9,18.52,2.71,103.75,DONE,,1.23,0,0,,,,,,6.12,False,False,,0,,0.0,voided,-0.77,-0.0779,0.183,-0.2321,12,,,,2391,2387,-1,-1,first_bullish,2025-09-24,,EIMCO ELECON (INDIA) LTD,1329.3,False,2025,True
GALLANTT.NS,2025-07-30,575.65,802.25,2025-08-05,0.3936,7,2025-08-14,699.2,-1.408,2025-08-14,496.25,-29.03,2025-09-08,701.2,479.88,802.25,31.56,0.46,32.75,DONE,,9.8,0,0,,,,,,5.21,False,False,,0,,0.0,voided,-0.74,-0.1506,0.0754,-0.2671,31,,,,2391,2376,-1,-1,rail_reclaim,2025-10-23,,GALLANTT ISPAT LIMITED,13155.8,False,2025,True
COSMOFIRST.NS,2025-05-22,559.95,1263.7,2025-06-03,1.2568,39,2025-07-28,1054.3,-0.182,2026-01-27,573.45,-45.61,2025-09-09,937.35,894.76,1263.7,4.54,7.66,30.07,DONE,,0.74,124,72,0.58,8.93,21.04,0.51,-6.35,6.41,False,False,,0,,0.0,voided,-0.52,-0.0606,0.0593,-0.2575,8,,,,2392,2363,-1,-1,first_bullish,2025-09-19,,COSMO FIRST LIMITED,2225.3,False,2025,True
HAPPSTMNDS.NS,2025-06-17,587.9,668.8,2025-06-18,0.1376,38,2025-08-11,589.0,-0.185,2025-08-11,486.6,-17.39,2025-09-09,567.1,543.13,668.8,4.23,4.24,13.74,DONE,,0.65,0,0,,,,,,71.69,False,False,,0,,0.0,voided,-0.42,-0.0955,0.0287,-0.142,10,,,,1231,1212,-1,-1,first_bullish,2025-09-23,,HAPPIEST MINDS TECHNO LTD,4682.2,False,2025,True
SHARDACROP.NS,2025-07-25,775.1,1181.0,2025-07-29,0.5237,7,2025-08-07,1042.2,-0.563,2025-08-07,755.55,-27.5,2025-09-10,894.1,789.39,1181.0,11.71,2.74,45.81,DONE,,0.84,0,0,,,,,,7.85,False,False,,0,,0.0,voided,-0.32,-0.0048,0.0938,-0.155,9,,,,2393,2371,-1,-1,first_bullish,2025-09-23,,SHARDA CROPCHEM LTD.,6684.4,False,2025,True
EIMCOELECO.NS,2025-07-04,2311.5,3019.9,2025-07-07,0.3065,39,2025-09-02,2140.0,-0.43,2025-09-02,1482.0,-30.75,2025-09-11,2148.0,1635.85,3019.9,23.84,1.7,110.31,DONE,,1.26,0,0,,,,,,6.12,False,False,,0,,0.0,voided,-0.83,-0.134,0.108,-0.2876,9,,,,2394,2387,-1,-1,rail_reclaim,2025-09-24,,EIMCO ELECON (INDIA) LTD,1329.3,False,2025,True
IDEAFORGE.NS,2025-05-09,355.05,584.8,2025-05-16,0.6471,49,2025-07-24,500.0,0.11,2025-08-07,422.7,-15.46,2025-09-12,517.45,410.46,584.8,20.68,0.63,24.49,DONE,,1.83,11,9,0.82,1.17,3.65,0.77,-3.95,19.84,True,True,3.49,0,,0.0,time,-0.89,-0.0539,0.075,-0.1973,60,-0.89,invalidated,60.0,539,505,505,451,rail_reclaim,,,IDEAFORGE TECHNO LTD,3611.2,False,2025,True
SOMANYCERA.NS,2025-06-09,456.3,624.0,2025-06-10,0.3675,54,2025-08-26,488.4,-0.226,2025-08-26,404.9,-17.1,2025-09-15,499.05,394.94,624.0,20.86,1.2,19.93,DONE,,0.83,0,0,,,,,,6.78,False,False,,0,,0.0,voided,-0.52,-0.0921,0.0208,-0.1887,20,,,,2396,2383,-1,-1,rail_reclaim,2025-10-14,,SOMANY CERAMICS LIMITED,2468.4,False,2025,True
DIACABS.NS,2025-06-26,97.7,162.5,2025-07-10,0.6633,33,2025-08-28,143.16,-0.46,2025-08-29,137.24,-4.14,2025-09-15,158.33,134.07,162.5,15.33,0.17,6.35,DONE,,3.79,2,2,1.0,0.7,1.39,0.15,-3.42,33.17,True,True,10.6,0,,0.0,target,0.17,-0.0272,0.0548,-0.1393,4,0.17,target,4.0,2396,2384,2384,2341,rail_reclaim,,,DIAMOND POWER INFRA LTD,21557.5,False,2025,True
ZAGGLE.NS,2025-08-18,356.6,417.6,2025-08-19,0.1711,12,2025-09-05,389.55,-0.092,2025-09-05,337.1,-13.46,2025-09-17,364.1,331.06,417.6,9.07,1.62,12.09,DONE,,1.96,0,0,,,,,,17.93,False,False,,0,,0.0,voided,-0.54,0.0235,0.1134,-0.0879,9,,,,489,481,-1,-1,first_bullish,2025-09-30,,ZAGGLE PREPA OCEAN SER L,2401.0,False,2025,True
COSMOFIRST.NS,2025-05-22,559.95,1263.7,2025-06-03,1.2568,39,2025-07-28,1054.3,-0.182,2026-01-27,573.45,-45.61,2025-09-22,939.8,813.14,1263.7,13.48,2.56,29.72,DONE,,1.34,124,72,0.58,8.93,21.04,0.51,-6.35,6.41,False,False,,0,,0.0,voided,-0.31,-0.0794,0.0032,-0.2978,2,,,,2401,2363,-1,-1,first_bullish,2025-09-24,,COSMO FIRST LIMITED,2225.3,False,2025,True
PRABHA.NS,2025-06-11,208.32,282.28,2025-06-25,0.355,57,2025-09-16,231.35,-0.369,2025-09-16,146.47,-36.69,2025-09-23,223.04,195.99,282.28,12.13,2.19,10.02,DONE,,5.93,0,0,,,,,,21.86,False,False,,0,,0.0,voided,-0.67,-0.0819,0.0757,-0.1905,14,,,,127,122,-1,-1,first_bullish,2025-10-14,,PRABHA ENERGY LIMITED,3523.8,False,2025,True
ZYDUSWELL.NS,2025-09-01,384.98,524.6,2025-09-12,0.3627,7,2025-09-23,491.9,-0.238,2025-09-23,367.55,-25.28,2025-09-24,485.7,442.54,524.6,8.89,0.9,21.52,DONE,,0.47,0,0,,,,,,32.3,False,False,,0,,0.0,voided,-0.66,-0.0496,0.0343,-0.1682,4,,,,2403,2402,-1,-1,first_bullish,2025-09-30,,ZYDUS WELLNESS LIMITED,16549.1,False,2025,True
EIMCOELECO.NS,2025-07-04,2311.5,3019.9,2025-07-07,0.3065,39,2025-09-02,2140.0,-0.43,2025-09-02,1482.0,-30.75,2025-09-25,1810.5,1594.81,3019.9,11.91,5.61,126.18,DONE,,23.57,0,0,,,,,,6.12,False,False,,0,,0.0,voided,-0.58,-0.0546,0.3146,-0.1814,27,,,,2404,2387,-1,-1,first_bullish,2025-11-06,,EIMCO ELECON (INDIA) LTD,1329.3,False,2025,True
JGCHEM.NS,2025-07-04,382.55,557.0,2025-07-10,0.456,51,2025-09-23,451.55,-0.129,2025-09-23,298.4,-33.92,2025-09-25,428.1,391.57,557.0,8.53,3.53,15.86,DONE,,1.26,0,0,,,,,,38.92,False,False,,0,,0.0,voided,-0.51,-0.0174,0.0743,-0.2047,1,,,,380,378,-1,-1,first_bullish,2025-09-26,,J.G.CHEMICALS LIMITED,2358.0,False,2025,True
HAPPSTMNDS.NS,2025-06-17,587.9,668.8,2025-06-18,0.1376,38,2025-08-11,589.0,-0.185,2025-08-11,486.6,-17.39,2025-09-25,553.05,515.8,668.8,6.74,3.11,10.61,DONE,,0.58,0,0,,,,,,71.69,False,False,,0,,0.0,voided,-0.45,-0.0883,0.0016,-0.1426,1,,,,1243,1212,-1,-1,first_bullish,2025-09-26,,HAPPIEST MINDS TECHNO LTD,4682.2,False,2025,True
JKPAPER.NS,2025-08-25,346.1,413.75,2025-09-04,0.1955,16,2025-09-26,376.6,-0.28,2025-09-26,308.05,-18.2,2025-09-29,373.05,354.41,413.75,5.0,2.18,10.39,DONE,,0.36,0,0,,,,,,26.14,False,False,,0,,0.0,voided,-0.64,0.0267,0.1923,-0.0684,37,,,,2406,2405,-1,-1,first_bullish,2025-11-24,,JK PAPER LIMITED,7454.9,False,2025,True
BLISSGVS.NS,2025-07-30,150.29,190.97,2025-07-31,0.2707,38,2025-09-25,150.15,-0.484,2025-09-25,118.0,-21.41,2025-09-29,147.38,116.1,190.97,21.22,1.39,3.79,DONE,,0.8,0,0,,,,,,20.82,False,False,,0,,0.0,voided,-0.62,0.136,0.247,-0.1993,26,,,,2406,2404,-1,-1,first_bullish,2025-11-07,,BLISS GVS PHARMA LTD,7305.4,False,2025,True
TI.NS,2025-07-16,337.0,524.0,2025-07-29,0.5549,41,2025-09-26,451.25,-0.204,2025-09-29,435.95,-3.39,2025-09-29,447.0,428.56,524.0,4.13,4.18,14.79,DONE,,0.65,2,1,0.5,1.07,2.5,0.92,-3.25,40.58,False,False,-0.94,0,,0.0,target,4.18,0.1366,0.2298,-0.0378,22,4.18,target,22.0,2406,2405,2405,2355,first_bullish,,,TILAKNAGAR INDUSTRIES LTD,14565.2,False,2025,True
EPL.NS,2025-05-12,187.99,245.0,2025-05-19,0.3033,50,2025-07-28,225.1,-0.049,2025-11-11,189.0,-16.04,2025-09-29,209.73,199.43,245.0,4.91,3.42,5.43,DONE,,0.59,72,50,0.69,11.27,19.95,0.59,-3.62,240.62,False,False,,0,,0.0,voided,-0.53,-0.0267,0.0592,-0.0988,18,,,,2406,2363,-1,-1,first_bullish,2025-10-27,,EPL LIMITED,7637.1,False,2025,True
THYROCARE.NS,2025-07-24,355.28,458.33,2025-08-01,0.2901,38,2025-09-26,393.67,-0.317,2025-09-29,363.73,-7.6,2025-09-29,391.97,355.33,458.33,9.35,1.81,16.8,DONE,,2.78,2,1,0.5,2.78,4.6,0.58,-6.28,13.88,False,False,-0.43,0,,0.0,target,1.81,0.2676,0.3692,-0.0435,11,1.81,target,11.0,2322,2321,2321,2277,first_bullish,,,THYROCARE TECH LTD,9020.5,False,2025,True
RAYMONDLSL.NS,2025-08-19,1027.7,1284.4,2025-09-03,0.2498,18,2025-09-29,1186.6,0.067,2025-09-29,727.0,-38.73,2025-09-30,1161.1,1057.15,1284.4,8.95,1.19,49.3,DONE,,0.73,0,0,,,,,,26.04,False,False,,0,,0.0,voided,-0.64,-0.0315,0.0735,-0.1443,36,,,,266,265,-1,-1,first_bullish,2025-11-24,,RAYMOND LIFESTYLE LIMITED,4195.5,False,2025,True
PFIZER.NS,2025-05-20,4100.1,5750.0,2025-06-03,0.4024,43,2025-08-01,5179.0,-0.232,2025-09-26,4770.5,-7.89,2025-09-30,5036.0,4716.41,5750.0,6.35,2.23,108.18,DONE,,1.1,39,26,0.67,23.18,46.31,0.77,-3.98,21.73,True,True,-2.76,1,2025-08-04,-0.35,time,-0.24,0.0075,0.1077,-0.0263,60,-0.24,time,60.0,2407,2367,2367,2314,first_bullish,,"[Setup(symbol='PFIZER.NS', pole_date='2025-05-20', pole_low=4100.1, pole_high=5750.0, pole_high_date='2025-06-03', pole_gain=0.4024, flag_bars=43, flag_end_date='2025-08-01', rail=5179.0, rail_slope_pct=-0.232, sweep_date='2025-09-26', sweep_low=4770.5, sweep_below_pct=-7.89, entry_date='2025-08-04', entry=5009.0, stop=4715.95, target=5750.0, risk_pct=5.85, reward_R=2.53, atr=109.11, status='DONE', bars_since_entry=nan, vol_x20=0.73, sweep_bars=39, sweep_red=26, sweep_red_frac=0.67, sweep_vol_x20=23.18, sweep_vol_vs_drift=46.31, sweep_close_pos=0.77, sweep_leg_pct=-3.98, turnover_cr=21.73, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.35, ret_horizon=0.0386, mfe=0.1726, mae=-0.0476, bars_held=38, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=2368, sweep_idx=2367, flag_end_idx=-1, pole_idx=-1)]",PFIZER LTD,18510.4,False,2025,True
TBOTEK.NS,2025-09-03,1296.5,1688.0,2025-09-09,0.302,13,2025-09-26,1529.1,0.004,2025-09-29,1467.0,-4.06,2025-09-30,1525.1,1438.37,1688.0,5.69,1.88,57.26,DONE,,0.26,2,2,1.0,0.14,0.58,0.15,-3.16,28.09,False,False,-0.26,0,,0.0,target,1.88,0.031,0.1572,-0.0378,34,1.88,target,34.0,343,341,341,324,first_bullish,,,TBO TEK LIMITED,18016.6,False,2025,True
STARCEMENT.NS,2025-08-12,225.93,300.0,2025-08-13,0.3278,29,2025-09-25,267.0,-0.251,2025-09-25,196.53,-26.39,2025-09-30,254.3,237.53,300.0,6.59,2.73,7.04,DONE,,0.41,0,0,,,,,,6.06,False,False,,0,,0.0,voided,-0.51,-0.08,0.0735,-0.1598,24,,,,2047,2044,-1,-1,first_bullish,2025-11-06,,STAR CEMENT LIMITED,7567.9,False,2025,True
AVANTIFEED.NS,2025-09-10,614.25,746.95,2025-09-11,0.216,8,2025-09-23,709.75,-0.056,2025-09-29,631.65,-11.0,2025-09-30,640.8,621.08,746.95,3.08,5.38,21.15,DONE,,0.14,5,5,1.0,0.3,0.96,0.09,-3.68,23.27,False,False,-9.71,0,,0.0,target,5.38,0.1736,0.3655,-0.0075,15,5.38,target,15.0,2407,2402,2402,2393,first_bullish,,,AVANTI FEEDS LIMITED,10215.0,False,2025,True
COSMOFIRST.NS,2025-05-22,559.95,1263.7,2025-06-03,1.2568,39,2025-07-28,1054.3,-0.182,2026-01-27,573.45,-45.61,2025-09-30,848.05,740.9,1263.7,12.63,3.88,28.5,DONE,,0.91,124,72,0.58,8.93,21.04,0.51,-6.35,6.41,False,False,,0,,0.0,voided,-0.43,-0.068,0.0821,-0.2218,28,,,,2407,2363,-1,-1,first_bullish,2025-11-12,,COSMO FIRST LIMITED,2225.3,False,2025,True
ICIL.NS,2025-09-10,221.1,316.0,2025-09-11,0.4292,11,2025-09-26,276.6,0.007,2025-10-09,258.9,-6.4,2025-09-30,270.27,252.78,316.0,6.47,2.61,12.23,DONE,,0.19,9,8,0.89,0.25,0.83,0.39,-3.07,32.6,False,False,,0,,0.0,voided,-0.51,0.1435,0.2099,-0.053,6,,,,2407,2405,-1,-1,first_bullish,2025-10-09,,INDO COUNT INDUSTRIES LTD,8931.3,False,2025,True
JGCHEM.NS,2025-07-04,382.55,557.0,2025-07-10,0.456,51,2025-09-23,451.55,-0.129,2025-09-23,298.4,-33.92,2025-09-30,409.0,370.91,557.0,9.31,3.89,16.18,DONE,,1.39,0,0,,,,,,38.92,False,False,,0,,0.0,voided,-0.52,0.0099,0.1244,-0.1676,32,,,,383,378,-1,-1,first_bullish,2025-11-18,,J.G.CHEMICALS LIMITED,2358.0,False,2025,True
RAYMOND.NS,2025-06-30,575.0,783.9,2025-07-02,0.3633,23,2025-08-04,654.0,-0.251,2025-08-04,320.0,-51.07,2025-10-01,582.55,485.34,783.9,16.69,2.07,16.23,DONE,,0.66,0,0,,,,,,605.7,False,False,,0,,0.0,voided,-0.2,-0.1172,0.0255,-0.2945,23,,,,2408,2368,-1,-1,first_bullish,2025-11-06,,RAYMOND LTD,8011.8,False,2025,True
EIHOTEL.NS,2025-08-13,351.85,418.7,2025-08-22,0.19,25,2025-09-29,371.55,-0.239,2025-09-30,358.0,-3.65,2025-10-01,365.65,353.52,418.7,3.32,4.37,8.96,DONE,,0.45,2,2,1.0,1.07,3.33,0.14,-2.57,9.59,False,False,-1.59,0,,0.0,time,-0.13,0.0241,0.1321,-0.0209,60,-0.13,time,60.0,2408,2406,2406,2375,first_bullish,,,EIH LIMITED,18567.1,False,2025,True
APOLLOPIPE.NS,2025-05-23,371.95,494.95,2025-05-27,0.3307,44,2025-07-28,412.35,-0.186,2025-07-28,252.1,-38.86,2025-10-01,343.2,290.34,494.95,15.4,2.87,14.81,DONE,,0.82,0,0,,,,,,11.21,False,False,,0,,0.0,voided,-0.35,-0.1243,0.0551,-0.1925,14,,,,1460,1415,-1,-1,first_bullish,2025-10-23,,APOLLO PIPES LIMITED,2242.1,False,2025,True
POCL.NS,2025-09-05,416.44,541.76,2025-09-17,0.3009,7,2025-09-26,480.4,-1.023,2025-09-30,451.48,-6.02,2025-10-01,468.8,439.29,541.76,6.3,2.47,24.39,DONE,,0.31,3,3,1.0,0.75,1.11,0.26,-3.59,19.09,False,False,-2.41,0,,0.0,target,2.47,0.1948,0.285,0.0028,4,2.47,target,4.0,2406,2403,2403,2388,first_bullish,,,PONDY OXIDES & CHEM LTD,3576.3,False,2025,True
SURAJEST.NS,2025-06-05,303.95,398.7,2025-06-06,0.3117,36,2025-07-28,310.4,-0.505,2025-07-28,171.3,-44.81,2025-10-01,281.55,269.89,398.7,4.14,10.05,8.92,DONE,,0.18,0,0,,,,,,7.34,False,False,,0,,0.0,voided,-0.42,0.0117,0.133,-0.2259,5,,,,437,392,-1,-1,first_bullish,2025-10-09,,SURAJ ESTATE DEVELOPERS L,1052.0,False,2025,True
FIRSTCRY.NS,2025-09-05,348.3,438.7,2025-09-08,0.2595,14,2025-09-26,374.0,-0.387,2025-09-26,207.05,-44.64,2025-10-01,370.2,347.53,438.7,6.12,3.02,11.54,DONE,,0.1,0,0,,,,,,125.8,False,False,,0,,0.0,voided,-0.56,-0.0999,0.0525,-0.2515,14,,,,283,280,-1,-1,first_bullish,2025-10-23,,BRAINBEES SOLUTIONS LTD,8716.3,False,2025,True
OFSS.NS,2025-09-10,8141.5,9950.0,2025-09-11,0.2221,11,2025-09-26,8860.5,-0.049,2025-09-26,6234.5,-29.64,2025-10-01,8724.0,7927.16,9950.0,9.13,1.54,217.68,DONE,,0.67,0,0,,,,,,263.47,False,False,,0,,0.0,voided,-0.64,-0.0501,0.0754,-0.1375,23,,,,2408,2405,-1,-1,first_bullish,2025-11-06,,ORACLE FIN SERV SOFT LTD.,95159.0,False,2025,True
